FeedbackID,CustomerID,FeedbackDate,Rating,Comments,Region
FB-01337,CUST-1851,2023-11-19,2,I have been a loyal customer for 5 years but reconsidering my options after this experience.,WEST
FB-01508,CUST-1602,2023-11-19,2,Very poor customer service. Waited 3 days for a response.,WEST
FB-01837,CUST-2254,2023-11-19,4,Delivery was on time and product works perfectly.,CENTRAL
FB-01853,CUST-2534,2023-11-19,5,Outstanding customer service resolved my query in minutes.,CENTRAL
FB-01891,CUST-2804,2023-11-19,5,Quick shipping and well-packaged. Exactly as described.,CENTRAL
FB-01968,CUST-2723,2023-11-19,4,Delivery was on time and product works perfectly.,CENTRAL
FB-01980,CUST-1412,2023-11-19,3,Average experience. Nothing stood out positively or negatively.,CENTRAL
FB-00167,CUST-1222,2023-11-20,2,I have been a loyal customer for 5 years but reconsidering my options after this experience.,NORTH
FB-00176,CUST-1891,2023-11-20,3,Product is okay. Delivery took a bit longer than expected.,NORTH
FB-00315,CUST-2728,2023-11-20,1,Delivery was extremely slow and the product arrived damaged.,NORTH
FB-00571,CUST-1112,2023-11-20,5,Delivery was on time and product works perfectly.,SOUTH
FB-00652,CUST-2993,2023-11-20,2,I have been a loyal customer for 5 years but reconsidering my options after this experience.,SOUTH
FB-00687,CUST-2985,2023-11-20,4,Delivery was on time and product works perfectly.,SOUTH
FB-00822,CUST-2163,2023-11-20,2,I have been a loyal customer for 5 years but reconsidering my options after this experience.,EAST
FB-00848,CUST-1853,2023-11-20,2,Delivery was extremely slow and the product arrived damaged.,EAST
FB-00864,CUST-1249,2023-11-20,4,Quick shipping and well-packaged. Exactly as described.,EAST
FB-01008,CUST-1767,2023-11-20,5,Quick shipping and well-packaged. Exactly as described.,EAST
FB-01067,CUST-2267,2023-11-20,5,Delivery was on time and product works perfectly.,EAST
FB-01358,CUST-1156,2023-11-20,3,Product is okay. Delivery took a bit longer than expected.,WEST
FB-01376,CUST-1528,2023-11-20,4,Quick shipping and well-packaged. Exactly as described.,WEST
FB-01601,CUST-1449,2023-11-20,4,Excellent service and fast delivery. Very happy with my purchase.,CENTRAL
FB-01715,CUST-1946,2023-11-20,3,Product matches description but packaging could be improved.,CENTRAL
FB-00021,CUST-1245,2023-11-21,5,Outstanding customer service resolved my query in minutes.,NORTH
FB-00077,CUST-1755,2023-11-21,2,The delivery was extremely slow and the product arrived damaged. I am reconsidering my options.,NORTH
FB-00393,CUST-1535,2023-11-21,4,Great experience from order to delivery. Highly recommend.,NORTH
FB-00561,CUST-2857,2023-11-21,3,Average experience. Nothing stood out positively or negatively.,SOUTH
FB-00651,CUST-1789,2023-11-21,4,Amazing value for money. Would definitely recommend to a friend.,SOUTH
FB-01106,CUST-1659,2023-11-21,3,Acceptable quality for the price. Delivery was average.,EAST
FB-01353,CUST-1712,2023-11-21,5,Love the product quality. The team was very professional.,WEST
FB-01669,CUST-2159,2023-11-21,4,Excellent service and fast delivery. Very happy with my purchase.,CENTRAL
FB-01753,CUST-2152,2023-11-21,4,Amazing value for money. Would definitely recommend to a friend.,CENTRAL
FB-01909,CUST-1282,2023-11-21,5,Quick shipping and well-packaged. Exactly as described.,CENTRAL
FB-01972,CUST-2345,2023-11-21,5,Quick shipping and well-packaged. Exactly as described.,CENTRAL
FB-00313,CUST-1089,2023-11-22,3,Average experience. Nothing stood out positively or negatively.,NORTH
FB-00536,CUST-2168,2023-11-22,5,Excellent service and fast delivery. Very happy with my purchase.,SOUTH
FB-00681,CUST-1395,2023-11-22,5,Amazing value for money. Would definitely recommend to a friend.,SOUTH
FB-00714,CUST-1871,2023-11-22,4,Quick shipping and well-packaged. Exactly as described.,SOUTH
FB-00799,CUST-2617,2023-11-22,1,Delivery was extremely slow and the product arrived damaged.,SOUTH
FB-00810,CUST-1813,2023-11-22,1,Packaging was terrible and product was scratched on arrival.,EAST
FB-00967,CUST-2431,2023-11-22,4,Delivery was on time and product works perfectly.,EAST
FB-01140,CUST-2813,2023-11-22,2,Very poor customer service. Waited 3 days for a response.,EAST
FB-01277,CUST-2719,2023-11-22,2,Very poor customer service. Waited 3 days for a response.,WEST
FB-01316,CUST-1903,2023-11-22,4,Great experience from order to delivery. Highly recommend.,WEST
FB-01355,CUST-2207,2023-11-22,4,Amazing value for money. Would definitely recommend to a friend.,WEST
FB-01405,CUST-1403,2023-11-22,3,Product matches description but packaging could be improved.,WEST
FB-01519,CUST-1796,2023-11-22,3,Delivery was slightly delayed but product is fine.,WEST
FB-01580,CUST-2140,2023-11-22,5,Quick shipping and well-packaged. Exactly as described.,WEST
FB-01748,CUST-1274,2023-11-22,3,Product works as expected. No major complaints.,CENTRAL
FB-00016,CUST-1460,2023-11-23,2,Long delivery time and no tracking updates. Unacceptable.,NORTH
FB-00201,CUST-2871,2023-11-23,3,Customer service was adequate. Issue resolved eventually.,NORTH
FB-00297,CUST-2444,2023-11-23,3,Product works as expected. No major complaints.,NORTH
FB-00477,CUST-2168,2023-11-23,5,Outstanding customer service resolved my query in minutes.,SOUTH
FB-00631,CUST-1355,2023-11-23,4,Outstanding customer service resolved my query in minutes.,SOUTH
FB-00668,CUST-1626,2023-11-23,4,Quick shipping and well-packaged. Exactly as described.,SOUTH
FB-01058,CUST-1167,2023-11-23,1,Delivery was extremely slow and the product arrived damaged.,EAST
FB-01151,CUST-1512,2023-11-23,4,Delivery was on time and product works perfectly.,EAST
FB-01230,CUST-2712,2023-11-23,5,Delivery was on time and product works perfectly.,WEST
FB-01265,CUST-1714,2023-11-23,4,Quick shipping and well-packaged. Exactly as described.,WEST
FB-01396,CUST-2392,2023-11-23,4,Delivery was on time and product works perfectly.,WEST
FB-01444,CUST-2508,2023-11-23,4,Excellent service and fast delivery. Very happy with my purchase.,WEST
FB-01469,CUST-1986,2023-11-23,5,Great experience from order to delivery. Highly recommend.,WEST
FB-01531,CUST-1607,2023-11-23,4,Excellent service and fast delivery. Very happy with my purchase.,WEST
FB-01634,CUST-2180,2023-11-23,4,Product quality exceeded my expectations. Will buy again.,CENTRAL
FB-01722,CUST-1688,2023-11-23,2,Packaging was terrible and product was scratched on arrival.,CENTRAL
FB-01813,CUST-1757,2023-11-23,5,Love the product quality. The team was very professional.,CENTRAL
FB-01919,CUST-2368,2023-11-23,5,Excellent service and fast delivery. Very happy with my purchase.,CENTRAL
FB-01989,CUST-2238,2023-11-23,4,Great experience from order to delivery. Highly recommend.,CENTRAL
FB-00248,CUST-2486,2023-11-24,4,Great experience from order to delivery. Highly recommend.,NORTH
FB-00303,CUST-2992,2023-11-24,1,The delivery was extremely slow and the product arrived damaged. I am reconsidering my options.,NORTH
FB-00374,CUST-2131,2023-11-24,3,Good product but the ordering process was confusing.,NORTH
FB-01005,CUST-1842,2023-11-24,2,Wrong item was delivered and the return process is a nightmare.,EAST
FB-01047,CUST-1028,2023-11-24,3,Delivery was slightly delayed but product is fine.,EAST
FB-01360,CUST-1555,2023-11-24,4,Amazing value for money. Would definitely recommend to a friend.,WEST
FB-01550,CUST-2722,2023-11-24,4,Amazing value for money. Would definitely recommend to a friend.,WEST
FB-01678,CUST-2489,2023-11-24,4,Excellent service and fast delivery. Very happy with my purchase.,CENTRAL
FB-01862,CUST-2820,2023-11-24,4,Amazing value for money. Would definitely recommend to a friend.,CENTRAL
FB-01957,CUST-1799,2023-11-24,4,Quick shipping and well-packaged. Exactly as described.,CENTRAL
FB-00057,CUST-2150,2023-11-25,3,Product is okay. Delivery took a bit longer than expected.,NORTH
FB-00071,CUST-1627,2023-11-25,1,The delivery was extremely slow and the product arrived damaged. I am reconsidering my options.,NORTH
FB-00114,CUST-2046,2023-11-25,3,Product is okay. Delivery took a bit longer than expected.,NORTH
FB-00461,CUST-2236,2023-11-25,2,Very poor customer service. Waited 3 days for a response.,SOUTH
FB-00462,CUST-2548,2023-11-25,2,The delivery was extremely slow and the product arrived damaged. I am reconsidering my options.,SOUTH
FB-00543,CUST-2627,2023-11-25,1,The delivery was extremely slow and the product arrived damaged. I am reconsidering my options.,SOUTH
FB-00655,CUST-2201,2023-11-25,4,Love the product quality. The team was very professional.,SOUTH
FB-00662,CUST-1011,2023-11-25,2,I have been a loyal customer for 5 years but reconsidering my options after this experience.,SOUTH
FB-00699,CUST-1282,2023-11-25,5,Love the product quality. The team was very professional.,SOUTH
FB-00701,CUST-1392,2023-11-25,5,Excellent service and fast delivery. Very happy with my purchase.,SOUTH
FB-00736,CUST-2003,2023-11-25,4,Love the product quality. The team was very professional.,SOUTH
FB-00959,CUST-2161,2023-11-25,4,Delivery was on time and product works perfectly.,EAST
FB-01079,CUST-2429,2023-11-25,3,Good product but the ordering process was confusing.,EAST
FB-01136,CUST-2481,2023-11-25,5,Great experience from order to delivery. Highly recommend.,EAST
FB-01176,CUST-1036,2023-11-25,2,Product stopped working after one week. Very frustrated.,EAST
FB-01198,CUST-1612,2023-11-25,3,Product works as expected. No major complaints.,EAST
FB-01397,CUST-2747,2023-11-25,1,Product stopped working after one week. Very frustrated.,WEST
FB-01696,CUST-2631,2023-11-25,5,Amazing value for money. Would definitely recommend to a friend.,CENTRAL
FB-01759,CUST-1643,2023-11-25,1,Delivery was extremely slow and the product arrived damaged.,CENTRAL
FB-00113,CUST-1170,2023-11-26,4,Amazing value for money. Would definitely recommend to a friend.,NORTH
FB-00166,CUST-1106,2023-11-26,4,Love the product quality. The team was very professional.,NORTH
FB-00429,CUST-1430,2023-11-26,5,Love the product quality. The team was very professional.,SOUTH
FB-00547,CUST-1097,2023-11-26,5,Delivery was on time and product works perfectly.,SOUTH
FB-00581,CUST-2918,2023-11-26,5,Excellent service and fast delivery. Very happy with my purchase.,SOUTH
FB-00582,CUST-1554,2023-11-26,1,Packaging was terrible and product was scratched on arrival.,SOUTH
FB-00647,CUST-1759,2023-11-26,5,Delivery was on time and product works perfectly.,SOUTH
FB-00737,CUST-1527,2023-11-26,4,Product quality exceeded my expectations. Will buy again.,SOUTH
FB-00755,CUST-1304,2023-11-26,4,Quick shipping and well-packaged. Exactly as described.,SOUTH
FB-00829,CUST-2948,2023-11-26,4,Great experience from order to delivery. Highly recommend.,EAST
FB-00968,CUST-1952,2023-11-26,3,Average experience. Nothing stood out positively or negatively.,EAST
FB-01084,CUST-1799,2023-11-26,3,Product is okay. Delivery took a bit longer than expected.,EAST
FB-01274,CUST-2453,2023-11-26,3,Delivery was slightly delayed but product is fine.,WEST
FB-01331,CUST-2526,2023-11-26,4,Quick shipping and well-packaged. Exactly as described.,WEST
FB-01347,CUST-1451,2023-11-26,3,Product is okay. Delivery took a bit longer than expected.,WEST
FB-01493,CUST-1738,2023-11-26,2,Product stopped working after one week. Very frustrated.,WEST
FB-01500,CUST-1611,2023-11-26,4,Excellent service and fast delivery. Very happy with my purchase.,WEST
FB-01611,CUST-1990,2023-11-26,4,Great experience from order to delivery. Highly recommend.,CENTRAL
FB-01708,CUST-1211,2023-11-26,4,Quick shipping and well-packaged. Exactly as described.,CENTRAL
FB-01734,CUST-1787,2023-11-26,4,Delivery was on time and product works perfectly.,CENTRAL
FB-01897,CUST-2529,2023-11-26,5,Amazing value for money. Would definitely recommend to a friend.,CENTRAL
FB-01905,CUST-2533,2023-11-26,3,Acceptable quality for the price. Delivery was average.,CENTRAL
FB-01940,CUST-2020,2023-11-26,3,Customer service was adequate. Issue resolved eventually.,CENTRAL
FB-00022,CUST-1478,2023-11-27,3,Product is okay. Delivery took a bit longer than expected.,NORTH
FB-00029,CUST-1190,2023-11-27,4,Love the product quality. The team was very professional.,NORTH
FB-00086,CUST-2023,2023-11-27,4,Quick shipping and well-packaged. Exactly as described.,NORTH
FB-00146,CUST-1758,2023-11-27,3,Acceptable quality for the price. Delivery was average.,NORTH
FB-00193,CUST-1222,2023-11-27,3,Product is okay. Delivery took a bit longer than expected.,NORTH
FB-00225,CUST-1082,2023-11-27,4,Love the product quality. The team was very professional.,NORTH
FB-00540,CUST-1739,2023-11-27,5,Excellent service and fast delivery. Very happy with my purchase.,SOUTH
FB-00555,CUST-1263,2023-11-27,3,Delivery was slightly delayed but product is fine.,SOUTH
FB-00585,CUST-2717,2023-11-27,4,Delivery was on time and product works perfectly.,SOUTH
FB-00754,CUST-1453,2023-11-27,3,Average experience. Nothing stood out positively or negatively.,SOUTH
FB-00781,CUST-2909,2023-11-27,4,Outstanding customer service resolved my query in minutes.,SOUTH
FB-00842,CUST-1671,2023-11-27,5,Great experience from order to delivery. Highly recommend.,EAST
FB-00915,CUST-1822,2023-11-27,4,Product quality exceeded my expectations. Will buy again.,EAST
FB-00935,CUST-1894,2023-11-27,4,Amazing value for money. Would definitely recommend to a friend.,EAST
FB-00938,CUST-2333,2023-11-27,3,Customer service was adequate. Issue resolved eventually.,EAST
FB-01142,CUST-1387,2023-11-27,2,I have been a loyal customer for 5 years but reconsidering my options after this experience.,EAST
FB-01207,CUST-1770,2023-11-27,2,The delivery was extremely slow and the product arrived damaged. I am reconsidering my options.,WEST
FB-01357,CUST-2677,2023-11-27,3,Acceptable quality for the price. Delivery was average.,WEST
FB-01393,CUST-2157,2023-11-27,5,Excellent service and fast delivery. Very happy with my purchase.,WEST
FB-01492,CUST-1632,2023-11-27,4,Delivery was on time and product works perfectly.,WEST
FB-01637,CUST-2938,2023-11-27,3,Delivery was slightly delayed but product is fine.,CENTRAL
FB-01783,CUST-1505,2023-11-27,5,Outstanding customer service resolved my query in minutes.,CENTRAL
FB-01802,CUST-2972,2023-11-27,4,Outstanding customer service resolved my query in minutes.,CENTRAL
FB-01962,CUST-2090,2023-11-27,5,Delivery was on time and product works perfectly.,CENTRAL
FB-00126,CUST-2844,2023-11-28,2,Delivery was extremely slow and the product arrived damaged.,NORTH
FB-00355,CUST-1404,2023-11-28,4,Outstanding customer service resolved my query in minutes.,NORTH
FB-00943,CUST-1343,2023-11-28,4,Amazing value for money. Would definitely recommend to a friend.,EAST
FB-00985,CUST-1358,2023-11-28,2,The delivery was extremely slow and the product arrived damaged. I am reconsidering my options.,EAST
FB-01000,CUST-2355,2023-11-28,3,Product matches description but packaging could be improved.,EAST
FB-01013,CUST-1747,2023-11-28,1,Packaging was terrible and product was scratched on arrival.,EAST
FB-01116,CUST-1859,2023-11-28,4,Excellent service and fast delivery. Very happy with my purchase.,EAST
FB-01443,CUST-1655,2023-11-28,4,Outstanding customer service resolved my query in minutes.,WEST
FB-01554,CUST-1522,2023-11-28,4,Love the product quality. The team was very professional.,WEST
FB-01648,CUST-2356,2023-11-28,2,Product stopped working after one week. Very frustrated.,CENTRAL
FB-01667,CUST-1440,2023-11-28,4,Quick shipping and well-packaged. Exactly as described.,CENTRAL
FB-01854,CUST-1548,2023-11-28,3,Product works as expected. No major complaints.,CENTRAL
FB-01993,CUST-1903,2023-11-28,4,Excellent service and fast delivery. Very happy with my purchase.,CENTRAL
FB-00024,CUST-2611,2023-11-29,1,I have been a loyal customer for 5 years but reconsidering my options after this experience.,NORTH
FB-00231,CUST-2635,2023-11-29,2,I have been a loyal customer for 5 years but reconsidering my options after this experience.,NORTH
FB-00362,CUST-1934,2023-11-29,4,Great experience from order to delivery. Highly recommend.,NORTH
FB-00392,CUST-2645,2023-11-29,3,Product matches description but packaging could be improved.,NORTH
